"id","alat","alon","address","district","plz","educational","topics","languages","name","type","parent","parentType","mo_o","mo_c","tu_o","tu_c","we_o","we_c","th_o","th_c","fr_o","fr_c","all","over","under"
"2144","52.56896","13.5613","Geraer Ring 50 -052","Marzahn","12689","2","","","Humanistische Kita Knirpsenstadt am Glitzerbach","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","158","158","0"
"2789","52.42322","13.44968","Landreiterweg 55","Buckow","12353","2","2","","Humanistische Kita Landreiterweg","0","526","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","140","140","0"
"2720","52.41094","13.30758","Holtheimer Weg 6","Lichterfelde","12207","12|2","1","","Humanistische Kita Lichterfelder Sonnengarten","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","59","59","0"
"2790","52.41732","13.42942","Michel-Klinitz-Weg 18","Buckow","12349","","","","Humanistische Kita Mäusevilla","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","100","100","0"
"111","52.5434","13.44561","Thomas-Mann-Str. 17 -19","Prenzlauer Berg","10409","2","3","","Humanistische Kita Mühlengeister","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","150","150","0"
"1728","52.52291","13.15703","Pillnitzer Weg 6","Staaken","13593","2","2","","Humanistische Kita Pillnitzer Weg","0","526","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","100","100","0"
"109","52.54934","13.42094","Stahlheimer Str. 27","Prenzlauer Berg","10439","2","2","","Humanistische Kita Prenzlzwerge","0","526","1","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","120","120","0"
"1945","52.44053","13.60314","Alfred-Randt-Str. 15 /17","Köpenick","12559","","2","","Humanistische Kita Rappelkiste","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","160","160","0"
"1734","52.55225","13.16466","Wasserwerkstr. 3","Falkenhagener Feld","13589","2","","","Humanistische Kita Wasserwerkstraße","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","113","113","0"
"2084","52.58398","13.39044","Friedrich-Engels-Str. 45","Niederschönhausen","13158","","2","","Humanistische Kita Wirbelwind","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","100","100","0"
"2289","52.52846","13.61685","Waldheimer Str. 10 -12","Hellersdorf","12627","2","","","Humanistische Kita Zum Hasenhügel","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","151","151","0"
"2162","52.54718","13.54824","Zühlsdorfer Str. 18","Marzahn","12679","2","2","","Humanistisches Familienhaus Felix","0","526","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","130","130","0"
"270","52.47716","13.45294","Weserstr. 106","Neukölln","12059","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","115","95","20"
"1880","52.47102","13.34673","Vorarlberger Damm 17","Schöneberg","12157","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","89","64","25"
"1960","52.46735","13.50721","Otto-Krüger-Zeile 4","Oberschöneweide","12459","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","130","104","26"
"1965","52.44318","13.56245","Rudower Str. 60","Köpenick","12557","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","78","57","21"
"1983","52.46723","13.50681","Otto-Krüger-Zeile 6","Oberschöneweide","12459","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","95","59","36"
"2085","52.62633","13.49377","Friedrich-Richter-Str. 36","Buch","13125","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","128","98","30"
"2105","52.58024","13.42699","Vesaliusstr. 68","Pankow","13187","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","155","105","50"
"2928","52.4267","13.45593","Kirschnerweg 29","Gropiusstadt","12353","2","","","IB-Kita, Internationaler Bund","0","527","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","105","80","25"
"685229","52.5496","13.15316","Im Spektefeld 44","Falkenhagener Feld","13589","","3|6","","Immanuel-Kita","0","528","1","0","0","0","0","0","0","0","0","0","0","45","null","null"
"2396","52.50037","13.41714","Dresdener Str. 128","Kreuzberg","10999","2","","","INA.KINDER.Garten","0","529","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","150","102","48"
"2057","52.55466","13.47271","Falkenberger Str. 13 -14","Weißensee","13088","10","","","Integrationskindergarten EigenSinn/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","192","134","58"
"1210","52.62165","13.48784","Pfannschmidtstr. 70","Karow","13125","2","","","Integrationskindergarten Pfannschmidtstr. 70/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","110","76","34"
"2557","52.49074","13.39222","Solmsstr. 22","Kreuzberg","10961","13|2","","","Integrationskinderladen Fidicinis","1","530","2","08:30","16:30","08:30","16:30","08:30","16:30","08:30","16:30","08:30","16:00","24","14","10"
"2771","52.44388","13.59123","Salvador-Allende-Str. 47 -49","Köpenick","12559","10","2","","IntegrationsKITA Hand in Hand","0","531","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","125","83","42"
"807","52.54656","13.40714","Sonnenburger Str. 57","Prenzlauer Berg","10437","","","","Integrationskita Prenzl.Berg Pustekuchen","1","532","2","0","0","0","0","0","0","0","0","0","0","23","23","0"
"2779","52.545219","13.4524307","Gürtelstr. 25","Prenzlauer Berg","13088","2|3","0|1|2|4|6","","Integrationskita Raupe Nimmersatt","0","533","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","61","38","23"
"632","52.55737","13.42419","Neumannstr. 7","Pankow","13189","2","","","Integrationskita Schneckenhaus/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","200","158","42"
"170129","52.5361","13.41818","Kollwitzstr. 66","Prenzlauer Berg","10435","2|3","2|4|6","","Integrierter Waldkindergarten","0","316","2","08:00","17:00","08:00","17:00","08:00","16:00","08:00","17:00","08:00","17:00","49","31","18"
"348129","52.45838","13.30858","Arno-Holz-Str. 10","Steglitz","12165","","","","Intensiv-Frühfördergruppe","0","534","1","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","6","6","0"
"1228","52.49632","13.30644","Ravensberger Str. 5B","Wilmersdorf","10709","3","3","1","Internationaler Kindergarten","0","535","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","16:00","60","48","12"
"429229","52.52449","13.30904","Nordhauser Str. 30","Charlottenburg","10589","9|11","3","1|5","Internationaler Kindergarten Multi Lingua","0","536","1","07:30","18:00","07:30","18:00","07:30","18:00","07:30","18:00","07:30","18:00","150","75","75"
"439129","52.51392","13.26548","Reichsstr. 15","Westend","14052","6","","","Internationaler Kindergarten Sara","0","537","1","0","0","0","0","0","0","0","0","0","0","90","90","0"
"745279","52.52978","13.13879","Schulstr. 3","Staaken","13591","","","","Jona's Haus (nur Sprachförderung)","0","538","1","0","0","0","0","0","0","0","0","0","0","10","null","null"
"2674","52.52452","13.25794","Spandauer Damm 220","Westend","14059","10|2","","","Jüdischer Kindergarten Gan Israel","0","539","1","0","0","0","0","0","0","0","0","0","0","58","32","26"
"763229","52.51248409999999","13.3821993","Wilhelmstr. 88","Mitte","10963","","","","Jump Bilingual Kindergarten","0","540","1","0","0","0","0","0","0","0","0","0","0","20","null","null"
"773229","52.51226","13.38228","An der Kolonnade 2","Mitte","10117","","","","Jump Bilingual Kindergarten","0","540","1","0","0","0","0","0","0","0","0","0","0","42","null","null"
"356129","52.51103","13.45072","Kopernikusstr. 32","Friedrichshain","10245","","","","Junior 1","0","541","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","22","null","null"
"588429","52.5708","13.39898","Parkstr. 1","Pankow","13187","0|2","0","","Junior 1 Kita am Bürgerpark","0","542","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","30","18","12"
"549279","52.51255","13.45113","Grünberger Str. 26","Friedrichshain","10245","","","","Junior 1 Kita Grünbergerhof","0","543","1","0","0","0","0","0","0","0","0","0","0","25","null","null"
"253129","52.49697","13.29784","Johann-Georg-Str. 9","Halensee","10709","2","0|1|2|3|4|6|5","1|6","KangarooGarden - Internationaler Kindergarten","0","544","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","20","14","6"
"821","52.4891148","13.3313442","Bundesallee 186 187","Wilmersdorf","12161","","","","Kant-Kindergarten Bundesallee 186/187","0","545","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","85","55","30"
"948","52.45948","13.31401","Grunewaldstr. 17","Steglitz","12165","","","","Kant-Kindergarten Grunewaldstraße 17","0","545","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","118","118","0"
"2760","52.45912","13.3298","Körnerstr. 11","Steglitz","12169","","","","Kant-Kindergarten Körnerstraße 11","0","545","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","20","20","0"
"2448","52.47021","13.29276","Lentzeallee 8","Schmargendorf","14195","","","","Kant-Kindergarten Lentzeallee 8 - 14","0","545","1","07:30","17:00","07:30","17:00","07:30","17:00","07:30","17:00","07:30","16:30","180","180","0"
"1295","52.45866","13.32433","Kieler Str. 10","Steglitz","12165","","","","Kath. Kindertagesstätte der Rosenkranz-Basilika","0","546","5","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","70","54","16"
"117","52.55001","13.40709","Dänenstr. 17 - 18","Prenzlauer Berg","10439","26","","","Kath. Kita St. Augustinus/Kath.Kirchengem. Heilige Familie","0","547","5","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","45","35","10"
"1780","52.4838","13.28084","Delbrückstr. 33","Grunewald","14193","","","","Kath. Kita St. Karl Borromäus","0","548","5","0","0","0","0","0","0","0","0","0","0","50","35","15"
"665","52.4388571","13.2630952","Clayallee 320","Zehlendorf","14195","2","","","Kath.Kindertagesstätte St. Josefshaus","0","549","5","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","30","25","5"
"1494","52.59722","13.35191","Königshorster Str. 2","Märkisches Viertel","13439","2","","","Katholische Kindertagesstätte St. Martin","0","550","1","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","80","55","25"
"1009","52.50309","13.37035","Bissingzeile 15 19","Tiergarten","10785","","","","KiBiLuga","0","551","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","100","72","28"
"1240","52.4880524","13.3652027","Monumentenstr. 3","Schöneberg","10965","11|2","3|4","","Kick Kinder- und Schülerladen","0","552","1","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","26","21","5"
"100061","52.44949","13.25484","Wilskistr. 36","Zehlendorf","14169","2","1","","Kiddies Daycare","0","553","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","30","13","17"
"214129","52.45008","13.25798","Wilskistr. 20","Zehlendorf","14169","2","3","","Kiddies Dayschool","0","553","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","22","22","0"
"284129","52.44868","13.26879","Clayallee 225K","Dahlem","14195","2","","1","Kiddies International","0","553","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","108","70","38"
"256129","52.45522","13.34985","Oehlertring 39 /41","Steglitz","12169","","","","KidsKlubKita","0","554","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","22","12","10"
"676229","52.40891999999999","13.41739","Töpchiner Weg 127 - 129","Lichtenrade","12349","","","1","Kids-R-Kids Kita","0","555","1","0","0","0","0","0","0","0","0","0","0","95","null","null"
"546379","52.49178","13.41398","Urbanstr. 137","Kreuzberg","10967","","","","Kiezpiraten Spiel- und Lernwerkstatt","0","556","1","0","0","0","0","0","0","0","0","0","0","22","22","0"
"2022","52.48123","13.52045","Lehndorffstr. 11 /15","Karlshorst","10318","","","","Kiga Morgensonne","0","557","4","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","48","48","0"
"436179","52.50937","13.47271","Oderstr. 34","Friedrichshain","10247","10","0|2|3|4|6","","Kila Friedrichsklain","0","558","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:00","25","17","8"
"573329","52.5219","13.33413","Jagowstr. 10 - 11","Moabit","10555","","","","KiLa Jagowspatzen","0","125","2","0","0","0","0","0","0","0","0","0","0","60","null","null"
"332129","52.51005","13.46245","Seumestr. 13 /13 A","Friedrichshain","10245","9|4|2","","","KiLa PeTiTaTu","0","125","2","0","0","0","0","0","0","0","0","0","0","38","38","0"
"579279","52.56699","13.39638","Pichelswerderstr. 4","Pankow","13187","12","","","Kila PiWi","0","559","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","35","27","8"
"220129","52.51797","13.46269","Schreinerstr. 62","Friedrichshain","10247","2","","","KiLa Rumpelbande","1","560","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","16:00","22","14","8"
"353129","52.5028758","13.5622417","Köpenicker Str. 45","Mitte","10997","2","2|4","","Kila Spreepferdchen","0","561","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","22","14","8"
"1606","52.5005","13.42955","Lausitzer Platz 2","Kreuzberg","10997","","","","Kinder aus Kreuzberg","0","562","1","0","0","0","0","0","0","0","0","0","0","20","11","9"
"2914","52.44649","13.44253","Fulhamer Allee 1","Britz","12359","14","","","Kinder in Bewegung","0","21","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","105","76","29"
"744229","52.44568","13.31568","Hindenburgdamm 55","Lichterfelde","12203","","","","Kinder in Lichterfelde","0","563","1","0","0","0","0","0","0","0","0","0","0","40","null","null"
"410229","52.50214","13.50911","Volkradstr. 4","Friedrichsfelde","10319","10","2","","Kinder- und Familienzentrum KIKIFLO","0","564","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","85","50","35"
"1242","52.49479","13.35026","Hohenstaufenstr. 10A","Schöneberg","10781","","","","Kinder- und Schülerladen Manno","1","565","2","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","35","17","18"
"295","52.53055","13.33109","Waldstr. 42","Moabit","10551","","","","Kinder- und Schülerladen Olle Burg","0","566","1","0","0","0","0","0","0","0","0","0","0","30","30","0"
"585","52.45172","13.45099","Hanne Nüte 1","Britz","12359","","","","Kinder- und Schülerladen Purzelbaum Britz","1","567","2","0","0","0","0","0","0","0","0","0","0","18","11","7"
"905","52.4457","13.27083","Lützelsteiner Weg 25 -23","Dahlem","14195","2","","","Kinderbetreuung Lützelsteiner Weg","0","568","1","07:45","16:45","07:45","16:45","07:45","16:45","07:45","16:45","07:45","16:45","62","46","16"
"2235","52.50169","13.60925","Elsenstr. 11 -13","Mahlsdorf","12623","5","","","Kindergarten Zu den Seen","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","202","141","61"
"132129","52.48388","13.44259","Schandauer Str. 8","Neukölln","12045","16","","","Kindergarten Ackerwinde","1","569","2","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","18","6","12"
"326129","52.57672","13.41828","Mendelstr. 42","Pankow","13187","12","","","Kindergarten Affenbande","0","570","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","31","31","0"
"2822","52.51133","13.38005","Voßstr. 12","Mitte","10117","3","","1|4","Kindergarten Alegria","0","5","1","07:30","18:30","07:30","18:30","07:30","18:30","07:30","18:30","07:30","18:30","45","28","17"
"2569","52.51182","13.38729","Mohrenstr. 7","Mitte","10117","3","","1|4","Kindergarten Alegria Jardin infantil","0","5","1","07:30","18:30","07:30","18:30","07:30","18:30","07:30","18:30","07:30","18:30","100","77","23"
"67","52.54058","13.40764","Eberswalder Str. 11","Prenzlauer Berg","10437","2","","","Kindergarten am Hirschhof","0","571","1","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","94","56","38"
"436129","52.52022","13.3016","Eosanderstr. 24","Charlottenburg","10587","","","","Kindergarten am Schloß Charlottenburg","1","142","2","0","0","0","0","0","0","0","0","0","0","15","0","15"
"785229","52.52952","13.38076","Invalidenstr. 103 a","Mitte","10557","","","","Kindergarten An der Charité","0","8","1","0","0","0","0","0","0","0","0","0","0","70","null","null"
