id;address;district;plz;educational;topics;languages;name;type;parent;parenttype;mo_o;mo_c;tu_o;tu_c;we_o;we_c;th_o;th_c;fr_o;fr_c;all;over;under
1812;Koblenzer Str. 7;Wilmersdorf;10715;;;;EKT - Die Lauser;1;100;2;0;0;0;0;0;0;0;0;0;0;16;16;0
1913;Cheruskerstr. 17;Schöneberg;10829;;2;;EKT - Die Meckerbeine;1;101;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;13;13;0
2518;Sternstr. 9;Gesundbrunnen;13359;;;;EKT - Die Ministerne;1;102;2;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;16;16;0
2485;Heinrich-Böll-Str. 1;Niederschönhausen;13156;;;;EKT - Die Pankis;1;103;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;30;19;11
1151;Riemannstr. 17;Kreuzberg;10961;;;;EKT - Die Panzerknacker;1;104;2;0;0;0;0;0;0;0;0;0;0;34;34;0
1761;Seeburger Str. 41;Wilhelmstadt;13581;;;;EKT - Die Seeburg;1;105;2;0;0;0;0;0;0;0;0;0;0;16;11;5
941;Mohriner Allee 67;Britz;12349;2;1|4;;EKT - Dinglhopper;1;106;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;40;30;10
1804;Fechnerstr. 13;Wilmersdorf;10717;9|4|2;0|1|3|4|6;;EKT - Donnerbagger;1;107;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;12;7;5
1559;Oudenarder Str. 1B;Wedding;13347;;;;EKT - Doppelpünktchen;1;108;2;08:00;17:00;08:00;16:00;08:00;17:00;08:00;17:00;08:00;17:00;17;12;5
339;Jagowstr. 16A;Spandau;13585;;;;EKT - Dreiecke und Kreise;1;109;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;24;21;3
914;Roscherstr. 14;Charlottenburg;10629;;;;EKT - Droysen-Mäuse;1;110;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;16:30;81;54;27
866;Neufertstr. 12;Charlottenburg;14059;;;;EKT - Drunter und Drüber;1;111;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;14;14;0
2327;Stromstr. 58;Moabit;10559;0;;;EKT - Drunter und Drüber;1;112;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;19;13;6
394;Harbigstr. 14;Westend;14055;;;;EKT - Eichhörnchen;1;113;2;07:45;16:00;07:45;16:00;07:45;16:00;07:45;16:00;07:45;16:00;18;13;5
655;Eichkatzweg 11;Westend;14055;;;;EKT - Eichkatzweg;1;114;2;0;0;0;0;0;0;0;0;0;0;13;13;0
885;Hobrechtstr. 17;Neukölln;12047;;;;EKT - Einstürzende Bauklötze;1;115;2;0;0;0;0;0;0;0;0;0;0;15;15;0
1508;Königsbacher Zeile 49;Frohnau;13465;;;;EKT - Ententeich;1;116;2;0;0;0;0;0;0;0;0;0;0;16;14;2
124;Choriner Str. 30;Prenzlauer Berg;10435;2;;;EKT - Erdnuckel;1;117;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;19;18;1
1588;Erkelenzdamm 49;Kreuzberg;10999;;;;EKT - Fajam;1;118;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1571;Pariser Str. 3;Wilmersdorf;10719;;;;EKT - Finowkids;1;119;2;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;22;15;7
1707;Stuttgarter Platz 20;Charlottenburg;10627;;;;EKT - Firlefanz;1;120;2;08:30;16:00;08:30;16:00;08:30;16:00;08:30;16:00;08:30;16:00;17;15;2
412;Markelstr. 24A;Steglitz;12163;0;;;EKT - Fliegenpilz;1;121;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;16;0
656;Holtzendorffstr. 14;Charlottenburg;14057;;;;EKT - Flitzpiepen;1;122;2;0;0;0;0;0;0;0;0;0;0;19;13;6
2373;Eulerstr. 10;Gesundbrunnen;13357;0;0|1|3|4|6|5;;EKT - Flohzirkus Wedding;1;123;2;0;0;0;0;0;0;0;0;0;0;18;14;4
1254;Rosenheimer Str. 28;Schöneberg;10781;0;;;EKT - Frechdachs;1;124;2;0;0;0;0;0;0;0;0;0;0;16;10;6
2316;Elberfelder Str. 18;Moabit;10555;2;;;EKT - Frecher Spatz;1;125;2;0;0;0;0;0;0;0;0;0;0;20;20;0
341;Menzelstr. 26;Schöneberg;12157;2;;;EKT - Friedenauer Elterninitiative;1;126;2;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:30;20;20;0
993;Kaiserin-Augusta-Allee 41;Charlottenburg;10589;3;3|4;;EKT - Gesellschaft f.intern.Kultur- u.Bildungsarbeit;1;127;2;07:15;16:15;07:30;17:00;07:30;17:00;07:30;17:00;07:15;17:00;62;39;23
2752;Straßmannstr. 36;Friedrichshain;10249;17|3;0|1|2|3|4|6;1;EKT - Grüne Wolke;1;128;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;19;14;5
1620;Fidicinstr. 32;Kreuzberg;10965;2;;;EKT - Kalle Kirschkern e.V.;1;129;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;16;11;5
723;Gierkezeile 42;Charlottenburg;10585;2;0|1|4|6;;EKT - Karamell;1;130;2;0;0;0;0;0;0;0;0;0;0;23;18;5
1698;Knobelsdorffstr. 24;Charlottenburg;14059;2;0|1|3|4|6;;EKT - Kartoffelladen;1;131;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;18;13;5
1437;Schlierbacher Weg 18;Buckow;12349;;;;EKT - Kasperle;1;132;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;15:30;25;15;10
549;Menckenstr. 1;Steglitz;12169;2;;;EKT - Kasymir;1;133;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:00;21;15;6
902;Katzbachstr. 19;Kreuzberg;10965;;;;EKT - Katzbach-Piraten;1;134;2;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;17;15;2
662;Gasteiner Str. 14;Wilmersdorf;10717;2;;;EKT - Kiga für musische und sprachliche Erziehung;1;135;2;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;33;27;6
2372;Bastianstr. 18;Gesundbrunnen;13357;2;;;EKT - Kila Spatzenkinder;1;136;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;18;18;0
1609;Lübbener Str. 26;Kreuzberg;10997;11|2;2|3;0|7|8|3;EKT - Kinder einer Erde;1;137;2;08:30;17:30;08:30;17:30;08:30;17:30;08:30;17:30;08:30;17:30;28;14;14
2445;Schwedter Str. 29 - 36;Prenzlauer Berg;10437;18|10|0|2;;;EKT - Kinder Sorpresa;1;138;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;37;37;0
346;Nehringstr. 16A;Charlottenburg;14059;2;0|1|2|3|4|6|7|5;3;EKT - Kinderbegegnungsstätte Atatürk;1;139;2;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;26;18;8
191;Scharnweberstr. 33;Friedrichshain;10247;;;;EKT - Kinderbüro;1;140;2;0;0;0;0;0;0;0;0;0;0;20;20;0
1200;Maybachufer 39;Neukölln;12047;;;;EKT - Kinderfan;1;141;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;19;19;0
657;Lohmeyerstr. 12;Charlottenburg;10587;;;;EKT - Kindergarten am Schloß Charlottenburg;1;142;2;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;25;19;6
1190;Lohmeyerstr. 21;Charlottenburg;10587;;;;EKT - Kindergarten am Schloß Charlottenburg;1;142;2;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;22;15;7
1544;Eosanderstr. 13;Charlottenburg;10587;;;;EKT - Kindergarten am Schloß Charlottenburg;1;142;2;06:45;16:45;06:45;16:45;06:45;16:45;06:45;16:45;06:45;16:45;50;40;10
1929;Gustav-Müller-Platz 5;Schöneberg;10829;;;;EKT - Kindergruppe Bunte Knospe;1;143;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;16;16;0
1523;Koenigsallee 35;Grunewald;14193;2;;;EKT - Kindergruppe Hasensprung;1;144;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;17;14;3
1677;Fredericiastr. 30;Westend;14059;;;;EKT - Kindergruppe Lassymoss;1;145;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;16;12;4
1800;Binger Str. 65;Wilmersdorf;14197;2;4;;EKT - Kinderhaus Binger Straße;1;146;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;40;40;0
1757;Jagowstr. 16;Spandau;13585;2;;;EKT - Kinderhaus Gruberzeile;1;147;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;20;15;5
1861;Pfarrlandstr. 26;Zehlendorf;14165;12;;;EKT - Kinderhaus Schönow;1;148;2;07:30;15:30;07:30;15:30;07:30;15:30;07:30;15:30;07:30;15:30;18;15;3
812;Waldemarstr. 57;Kreuzberg;10999;2;;;EKT - Kinderhaus Waldemar Elterninitiative;1;149;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;86;86;0
2387;Wiesenstr. 28;Gesundbrunnen;13357;;;;EKT - Kinderhütte Wiesenstraße;1;150;2;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;21;21;0
1678;Friedbergstr. 5;Charlottenburg;14057;;;;EKT - Kinderladen - was sonst;1;151;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;22;22;0
1684;Goethestr. 13;Charlottenburg;10625;;;;EKT - Kinderladen 1 Goethestraße (EG rechts);1;152;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;11;11;0
2334;Wilsnacker Str. 62;Moabit;10559;2;6;;EKT - Kinderladen Badehaus;1;153;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;26;17;9
1622;Oranienstr. 202;Kreuzberg;10999;;;;EKT - Kinderladen Bande;1;154;2;0;0;0;0;0;0;0;0;0;0;14;14;0
2695;Goethestr. 13;Charlottenburg;10625;;;;EKT - Kinderladen Goethestraße (EG links);1;152;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;15;15;0
650;Yorckstr. 88H;Kreuzberg;10965;0;;;EKT - Kinderladen Luftabong;1;155;2;0;0;0;0;0;0;0;0;0;0;18;18;0
529;Kranoldstr. 9;Neukölln;12051;;;;EKT - Kinderladen Pimpinella;1;156;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;28;16;12
348;Amalienstr. 1 -3;Weißensee;13086;2;6;;EKT - Kinderladen Villa Honighut;1;157;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;41;33;8
1319;Thorwaldsenstr. 29;Steglitz;12157;;;;EKT - Kinderladen Zweitausendfüßler;1;158;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;16;13;3
583;Kurfürstenstr. 114;Mariendorf;12105;;;;EKT - Kinderladeninitiative Tempelhof;1;159;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;18;18;0
2669;Tulpenweg 39;Altglienicke;12524;19;;;EKT - Kinderland Biene Maja;1;160;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;23;17;6
100016;Kaskelstr. 41;Rummelsburg;10317;;;;EKT  Kinderleben - Kind erleben;1;161;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;20;15;5
1351;Alboinstr. 113;Tempelhof;12105;0|2;2|4;;EKT - Kinderspielkreis Alboinplatz;1;162;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;17;14;3
1598;Johanniterstr. 17;Kreuzberg;10961;13|2;0|1|2|3|4|6;8|3;EKT - Kindervilla Waldemar;1;163;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;87;66;21
1817;Rudolf-Mosse-Str. 9;Wilmersdorf;14197;2;;;EKT - Kissi;1;164;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;38;28;10
1431;Schillerpromenade 29;Neukölln;12049;2;;;EKT - Kita Karlsgartenstraße;1;165;2;0;0;0;0;0;0;0;0;0;0;16;0;16
2628;Pasteurstr. 38;Prenzlauer Berg;10407;;;;EKT - Kitaträumer;1;166;2;0;0;0;0;0;0;0;0;0;0;25;25;0
1348;Groß-Ziethener Str. 90;Lichtenrade;12309;;;;EKT - Kita-Verein Lichtenrade Ost;1;167;2;0;0;0;0;0;0;0;0;0;0;null;null;0
416;Groß-Ziethener Str. 96;Lichtenrade;12309;2;;;EKT - Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 96;1;167;2;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;24;15;9
1350;Nahariyastr. 45;Lichtenrade;12309;2;;;EKT - Kita-Verein Lichtenrade Ost - Nahariyastr. 45;1;167;2;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;06:30;16:30;30;24;6
1560;Soldiner Str. 33;Gesundbrunnen;13359;;;;EKT - Klapperkiste;1;168;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;19;13;6
1631;Nostitzstr. 25;Kreuzberg;10965;2;;;EKT - Klara Kirschkern e.V.;1;129;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;17;12;5
307;Wissmannstr. 20;Neukölln;12049;16;;;EKT - Kleine Erdenwesen;1;169;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:00;17;11;6
3005;Ebertystr. 7;Friedrichshain;10249;;;;EKT - Kleine Fische;1;170;2;08:00;17:00;08:00;16:30;08:00;16:30;08:00;17:00;08:00;16:30;19;11;8
2504;Adlergestell 776;Schmöckwitz;12527;;;;EKT - Kleine Fische-ganz groß;1;171;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;27;19;8
1796;Aachener Str. 42;Wilmersdorf;10713;9|1;;;EKT - Kleine Panther;1;172;2;07:45;16:30;07:45;16:30;07:45;16:30;07:45;16:30;07:45;16:30;14;10;4
2824;Borodinstr. 11;Weißensee;13088;2;;;EKT - Kleine Riesen - Große Zwerge;1;173;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;13;9;4
923;Lübecker Str. 32;Moabit;10559;2;;;EKT - Kleiner Frosch/Türkischer Elternverein Bln-Brbg;1;174;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;46;34;12
981;Weisestr. 28;Neukölln;12049;2;;;EKT - Knallerbsen/Ecke Okerstr. 10;1;175;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;62;37;25
2690;Graefestr. 6;Kreuzberg;10967;0;;;EKT - Knatterbande;1;176;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;17;13;4
1591;Böckhstr. 45;Kreuzberg;10967;0;;;EKT - Knatterpampe;1;177;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;16;0
304;Ansbacher Str. 63;Schöneberg;10789;2;;;EKT - Knuddelmuddel;1;178;2;0;0;0;0;0;0;0;0;0;0;19;19;0
1150;Jahnstr. 7;Kreuzberg;10967;;;;EKT - Knulp;1;179;2;0;0;0;0;0;0;0;0;0;0;20;20;0
292;Zehntwerderweg 173;Lübars;13469;16;;;EKT - Knusperhäuschen;1;180;2;0;0;0;0;0;0;0;0;0;0;20;15;5
2447;Saarbrücker Str. 15;Prenzlauer Berg;10405;16;;;EKT - Krausnick-Eck;1;181;2;0;0;0;0;0;0;0;0;0;0;17;12;5
578;Schwalbacher Str. 8;Friedenau;12161;2;;;EKT - Kraut und Rüben;1;182;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;15;12;3
1314;Peschkestr. 8;Steglitz;12161;;;;EKT - Krikel Krakel;1;183;2;0;0;0;0;0;0;0;0;0;0;14;14;0
907;Heimstr. 7;Kreuzberg;10965;;;;EKT - Krötenpfuhl;1;184;2;0;0;0;0;0;0;0;0;0;0;18;18;0
1752;Krowelstr. 33;Wilhelmstadt;13581;;;;EKT - Krowelstr.;1;185;2;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;07:30;15:00;15;11;4
1614;Möckernstr. 76;Kreuzberg;10965;2;;;EKT - Krümelmonster e.V.;1;186;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;27;27;0
674;Altmarkstr. 26;Steglitz;12169;;;;EKT - Kulleberga;1;187;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;15;9;6
1000;Schillerstr. 64;Charlottenburg;10627;;;;EKT - Kulturküken;1;188;2;0;0;0;0;0;0;0;0;0;0;25;15;10
2491;Großbeerenstr. 56C;Kreuzberg;10965;;;;EKT - Kulturschlüssel;1;189;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;23;18;5
2576;Reichenberger Str. 62;Kreuzberg;10999;;;;EKT - Kunterbunt;1;190;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;30;28;2
1611;Mariannenstr. 48;Kreuzberg;10999;2;;;EKT - Langer Rüssel;1;191;2;0;0;0;0;0;0;0;0;0;0;16;16;0
1309;Melanchthonstr. 3;Lankwitz;12247;;;;EKT - Lankwitzer Spielkiste;1;192;2;07:15;16:15;07:15;16:15;07:15;16:15;07:15;16:15;07:15;16:15;30;null;null
2712;Danckelmannstr. 38;Charlottenburg;14059;;;;EKT - Las Abejitas;1;193;2;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;15;15;0
1617;Muskauer Str. 43;Kreuzberg;10997;2;2|3;;EKT - Leierkasten;1;194;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;19;13;6
1361;Lintruper Str. 57;Lichtenrade;12305;0;2;;EKT - Lichtenrader Dreckspatzen;1;195;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:00;34;17;17
2670;Travestr. 3;Friedrichshain;10247;2;;;EKT - Lieblingsplatz;1;196;2;0;0;0;0;0;0;0;0;0;0;26;24;2
1925;Gotenstr. 71;Schöneberg;10829;;;;EKT - Lilo Leopard;1;197;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;13;6;7
2536;Fuldastr. 37;Neukölln;12045;3;3;6;EKT - Loupiot;1;198;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;22;12;10
1635;Wrangelstr. 63;Kreuzberg;10997;2;;;EKT - Löwenhöhle;1;199;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;22;13;9
2981;Simon-Dach-Str. 25;Friedrichshain;10245;;;;EKT - LUNA;1;200;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;18;15;3
811;Kreuzbergstr. 45;Kreuzberg;10965;2;;;EKT - Macht nix;1;201;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;12;0;12
2582;Kreuzbergstr. 43;Kreuzberg;10965;2;;;EKT - Macht nix;1;201;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;16;14;2
1553;Allerstr. 44;Neukölln;12049;;2;;EKT - Mafalda;1;202;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;27;17;10
818;Fraunhoferstr. 26;Charlottenburg;10587;0;0|2|4;;EKT - Maikäfer;1;203;2;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;14;13;1
1802;Brandenburgische Str. 75;Wilmersdorf;10713;2;0|4;;EKT - Maikäfer (Gartenhaus);1;204;2;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;21;16;5
2325;Stephanstr. 17;Moabit;10559;0;0|1|2|3|4|6;2;EKT - Maluch;1;205;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:00;30;20;10
654;Dernburgstr. 57;Charlottenburg;14057;;;;EKT - Mappagei;1;206;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;15;15;0
676;Burgemeisterstr. 30;Tempelhof;12103;2;;;EKT - Märchenwald/Ver.z.Errichtg u.Betreibg v.EKTs e.V.;1;64;2;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;17:30;56;43;13
1558;Swinemünder Str. 64;Gesundbrunnen;13355;0;;;EKT - Mauerspechte;1;207;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;16;0
1434;Lipschitzallee 38;Gropiusstadt;12353;2;;;EKT - Mieterinitiative HWS-Gropiusstadt;1;208;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;28;23;5
576;Bundesallee 76;Friedenau;12161;2;;;EKT - Milchzahn;1;209;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;15:00;18;16;2
1030;Mareschstr. 18;Neukölln;12055;2;1|2|4;;EKT - Minihausen;1;210;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;33;18;15
2590;Lychener Str. 76;Prenzlauer Berg;10437;2;;;EKT - Mischpoke;1;211;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;30;30;0
987;Böckhstr. 11;Kreuzberg;10967;9|4;;;EKT - Mondlicht I;0;212;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;51;51;0
1578;Böckhstr. 12;Kreuzberg;10967;9|4|1;;;EKT - Mondlicht II;0;212;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;15;15;0
1584;Boppstr. 4;Kreuzberg;10967;7|4|1;;;EKT - Mondsichel;0;212;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;32;32;0
569;Clayallee 92;Dahlem;14195;0;0|1|2|3|4|6|5;;EKT - Montessori-Gemeinschaftshaus;1;213;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;23;23;0
1551;Monumentenstr. 16;Kreuzberg;10965;;;;EKT - Monumentenbande;1;214;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;14;14;0
2664;Scharnweberstr. 56;Friedrichshagen;12587;13|0;2|4;;EKT - Müggelräuber;1;215;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;42;30;12
384;Taborstr. 21;Kreuzberg;10997;20;;;EKT - Munkelrübe;1;216;2;0;0;0;0;0;0;0;0;0;0;18;18;0
1921;Mansteinstr. 6;Schöneberg;10783;;;;EKT - Murkel;1;217;2;08:30;16:00;08:30;16:00;08:30;16:00;08:30;16:00;08:30;16:00;15;15;0
762;Friedelstr. 35;Neukölln;12047;;;;EKT - Naseweis;1;218;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;20;20;0
967;Großbeerenstr. 94;Kreuzberg;10965;0;2;;EKT - Nasreddin;1;219;2;07:30;16:45;07:30;16:30;07:30;16:40;07:30;16:40;07:30;16:30;22;11;11
534;Wrangelstr. 31;Kreuzberg;10997;;;;EKT - Nestwärme;1;220;2;0;0;0;0;0;0;0;0;0;0;69;48;21
739;Jahnstr. 14;Kreuzberg;10967;9|4|1;;;EKT - Neumond;0;212;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;30;30;0
308;Selchower Str. 28;Neukölln;12049;4|0;;;EKT - Neuzeitlich-christliche Initiative;0;221;2;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;35;23;12
2498;Christburger Str. 41;Prenzlauer Berg;10405;2;0;;EKT - Obst und Gemüse;1;222;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;30;25;5
1531;Neuendorfer Str. 73;Spandau;13585;2;;;EKT - Oscar;1;223;2;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;17;17;0
728;Bissingzeile 5;Tiergarten;10785;;;;EKT - Pädagogisches Zentrum Bissingzeile;1;224;2;0;0;0;0;0;0;0;0;0;0;39;39;0
841;Lübecker Str. 13;Moabit;10559;12;;;EKT - Panther, Tiger und Co.;1;225;2;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;25;20;5
1316;Berlinickestr. 13;Steglitz;12165;;;;EKT - Papalagi;1;226;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;25;17;8
1786;Mainzer Str. 26A;Wilmersdorf;10715;2;;;EKT - Paul und Klärchen;1;227;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:00;15;8;7
2326;Wilsnacker Str. 14;Moabit;10559;0;;;EKT - Perle;1;228;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;21;21;0
1576;Alt-Lichtenrade 100;Lichtenrade;12309;;;;EKT - Pillepoppen;1;229;2;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;53;39;14
2629;Straßmannstr. 28;Friedrichshain;10249;2;0|1|4|6;;EKT - pinepako;1;230;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;18;12;6
2617;Ebertystr. 43;Friedrichshain;10249;;;;EKT - Pipilota;1;231;2;0;0;0;0;0;0;0;0;0;0;30;18;12
1581;Böckhstr. 21;Kreuzberg;10967;;;;EKT - Pittiplatsch;1;232;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;21;16;5
1627;Görlitzer Str. 32;Kreuzberg;10997;;;;EKT - Plutonia;1;233;2;0;0;0;0;0;0;0;0;0;0;40;27;13
1318;Sedanstr. 7;Steglitz;12167;2;0|1|4;;EKT - Pusteblume;1;234;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;22;19;3
2292;Oderberger Str. 50;Prenzlauer Berg;10435;2;;;EKT - Quasselstrippe;1;235;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;24;24;0
1222;Schwalbacher Str. 10;Friedenau;12161;;;;EKT - Rappelschlößchen;1;236;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:00;21;17;4
919;Weserstr. 212;Neukölln;12059;;;;EKT - Rasselbande;1;237;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;16;0
2624;Florapromenade 1;Pankow;13187;;;;EKT - Ratzefatze;1;238;2;09:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;21;20;1
382;Lausitzer Str. 22;Kreuzberg;10999;;;;EKT - Regenbogenfabrik, Block 109;1;239;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;15;15;0
