id,lat,lon,e,alat,alon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c,all,over,under
1749,52.5348604,13.1431864,1,52.54921,13.164,"2",,,"Kita der Kath. Kirchengem. St. Markus",0,883,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,55,44,11
572,52.494812,13.3529342,0,52.49502,13.35297,,,,"Kita der Kath. Kirchengem. St. Matthias",0,873,5,0,0,0,0,0,0,0,0,0,0,80,55,25
2023,52.51014000000001,13.47927,0,52.51013,13.47934,"2",,,"Kita der Kath. Kirchengem. St. Mauritius",0,884,5,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,53,38,15
1087,52.5038323,13.4150346,0,52.50437,13.4152,,,,"Kita der Kath. Kirchengem. St. Michael",0,885,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,77,54,23
1091,52.59119,13.33047,0,52.59105,13.33035,"2",,,"Kita der Kath. Kirchengem. St. Nikolaus",0,550,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,50,38,12
1893,52.4830386,13.3542784,1,52.4827,13.34731,,,,"Kita der Kath. Kirchengem. St. Norbert",0,886,5,0,0,0,0,0,0,0,0,0,0,45,30,15
1894,52.4736908,13.3352069,1,52.46855,13.34326,,"2|4|6|7",,"Kita der Kath. Kirchengem. St. Norbert",0,886,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,49,34,15
1420,52.4732838,13.451364,0,52.47337,13.45117,"2",,,"Kita der Kath. Kirchengem. St. Richard",0,887,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,55,35,20
1092,52.5582844,13.3098386,1,52.56954,13.3152,,,,"Kita der Kath. Kirchengem. St. Rita",0,888,5,0,0,0,0,0,0,0,0,0,0,62,52,10
2366,52.53749999999999,13.38368,0,52.53738,13.38365,"26",,,"Kita der Kath. Kirchengem. St. Sebastian",0,889,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,40,28,12
1345,52.41666,13.34991,0,52.41657,13.35032,"8",,,"Kita der Kath. Kirchengem. Vom Guten Hirten",0,890,5,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,135,85,50
1084,52.43423660000001,13.3627168,0,52.43438,13.36275,"13|28|0|2","0|1|2|3|4|6|7",,"Kita der Kath. Kirchengem. von der Auferstehung Christi",0,865,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,60,50,10
1846,52.43154389999999,13.2146955,0,52.43154,13.21466,"2",,,"Kita der Kath. Kirchengem. Zu den hl. Zwölf Aposteln",0,891,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,50,38,12
1343,52.4769134,13.3755713,0,52.47684,13.37551,"0","2|7",,"Kita der Kath. Kirchengemeinde",0,861,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,45,36,9
1344,52.4238516,13.3708589,0,52.42362,13.37101,"2","2|7",,"Kita der Kath. Kirchengemeinde Vom Guten Hirten",0,892,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30,65,52,13
700,52.55775999999999,13.37314,0,52.55786,13.37168,"4","2|3",,"Kita Der Kinder-Garten in der Schwedenstraße",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,75,55,20
369129,52.5591664,13.3830433,1,52.55495,13.37739,,,,"Kita Der Kleine Muck",0,69,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,33,21,12
2443,52.4874,13.3287,0,52.48763,13.3291,,,,"Kita der Schwedischen Victoriagemeinde",0,893,1,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,17,17,0
2893,52.47714,13.37392,0,52.47716,13.3739,,,,"Kita Der Theaterkindergarten",0,894,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,20,15,5
526229,52.4292694,13.3383131,0,52.42913,13.33846,"0","4",,"Kita Derfflingerstraße",0,525,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,62,38,24
2446,52.51397,13.39486,0,52.51394,13.39499,,,,"Kita des Auswärtigen Amtes",0,895,9,0,0,0,0,0,0,0,0,0,0,70,70,0
100076,52.5132754,13.3868575,0,52.51324,13.3866,,,,"Kita des Bundesministeriums für Familie, ",0,661,1,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,15,15,0
698,52.520913,13.3710255,0,52.52117,13.37517,,,,"Kita des Deutschen Bundestages",0,896,9,0,0,0,0,0,0,0,0,0,0,null,null,0
155179,52.50581,13.51434,0,52.50569,13.51443,"2","0","5","Kita DETI",0,736,1,0,0,0,0,0,0,0,0,0,0,30,16,14
1291,52.45621,13.31445,0,52.45611,13.3155,"10","2|7",,"Kita Diakoniewerk der ",0,897,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,44,36,8
586229,52.5601904,13.3803692,0,52.56013,13.38033,"2",,"0|3","Kita Die Bärenbande",0,318,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,25,19,6
158129,52.55555,13.57732,0,52.55548,13.57741,"8|2",,,"Kita Die Bergzwerge",0,898,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,150,124,26
742279,52.47746,13.43615,0,52.47738,13.43624,,,,"Kita Die drei Affen",0,899,1,0,0,0,0,0,0,0,0,0,0,22,null,null
1176,52.60423,13.41786,0,52.60415,13.41785,"2|3","1|4",,"Kita Die Insel",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,95,69,26
698229,52.5818916,13.3981276,1,52.58496,13.42849,,,,"Kita Die Kiezkrümel",0,900,1,0,0,0,0,0,0,0,0,0,0,22,null,null
167,52.52200999999999,13.43367,0,52.52197,13.43369,,"2",,"KITA Die kleinen Entdecker",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,90,58,32
648229,52.463753,13.4798927,0,52.46372,13.4798,"2","2|4",,"Kita Die kleinen Entdecker",0,901,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,40,21,19
395129,52.55038709999999,13.3601211,0,52.55033,13.35989,"0|16",,,"Kita Die kleinen Frösche",0,902,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,16:00,19,2,17
278129,52.4440171,13.5644845,0,52.44395,13.56426,"5","2",,"KITA Die kleinen Füchse",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,67,48,19
1301,52.4395116,13.3433743,1,52.38049,13.39695,"2",,,"Kita Die Kobolde (Wohneinheit rechts)",0,696,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,37,27,10
715229,52.4931239,13.6140067,1,52.42672,13.73041,,,,"Kita Die Lutherzwerge",0,903,1,0,0,0,0,0,0,0,0,0,0,28,null,null
1535,52.44154,13.46162,0,52.44157,13.4618,"2",,,"Kita Die Möwe",0,770,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,36,25,11
588379,52.46525,13.4397,0,52.46518,13.43968,,,,"Kita Die Palmeninsel",0,904,1,0,0,0,0,0,0,0,0,0,0,25,null,null
2976,52.46842,13.49331,0,52.46841,13.49342,"28|12|2|3","1|4|6",,"Kita Die Plänter/WeG gGmbH",0,721,1,08:00,17:00,08:00,16:00,08:00,17:00,08:00,17:00,08:00,17:00,25,14,11
1034,52.62397,13.48479,0,52.62393,13.48448,"13|2","1|2|4|6",,"Kita Die Röländer",0,15,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:00,82,62,20
733229,52.5282317,13.5537869,0,52.52818,13.55404,,,,"Kita Die Senfkörner II",0,45,1,0,0,0,0,0,0,0,0,0,0,15,null,null
173179,52.4455257,13.509421,0,52.44542,13.50925,,,,"Kita Die wilden Knallerbsen",0,905,1,0,0,0,0,0,0,0,0,0,0,74,null,null
487229,52.54627319999999,13.3976975,1,52.54695,13.40689,"0|2",,,"Kita Die wilden Küken",0,906,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,25,13,12
362129,52.5050345,13.5576507,0,52.50532,13.55825,"13|2","4",,"Kita Die Wuhlewanderer",0,903,1,07:00,17:00,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,60,35,25
574229,52.5917165,13.3835886,1,52.587,13.40216,"2","1|2|4|6",,"Kita Dietzgen-Strolche",0,907,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,34,22,12
2634,52.4583766,13.3740446,0,52.45823,13.37395,"2|3","0|1|2|3|4","0|1|6|8|2|5|3","Kita Dino Bambino",0,908,1,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:00,30,18,12
1324,52.41619,13.36675,0,52.41629,13.36707,,,,"Kita Domagkstr. 4/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,110,83,27
484,52.57876,13.48255,1,52.56971,13.53895,"1",,,"Kita Dorfstr. 37 (Malchow)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,50,34,16
2172,52.5741405,13.5155104,0,52.57425,13.51609,"5",,,"Kita Dorfstr. 4A (Wartenberg)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,35,25,10
2173,52.5700174,13.5378097,0,52.5699,13.53768,,,,"Kita Dorfstr. 5 (Falkenberg)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,50,33,17
198,52.4630765,13.4864552,0,52.46308,13.48649,"2",,,"Kita Dornbrunner Str. 17/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,68,50,18
265129,52.4849403,13.5225945,0,52.48478,13.52253,"2",,,"Kita Dorothea",0,706,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,43,22,21
260,52.5525909,13.1533176,0,52.55309,13.1532,"2","2",,"Kita Drachenburg",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,131,99,32
478129,52.54818,13.42294,0,52.54822,13.42291,"13","1|2|4|6",,"Kita Drachenhöhle",0,715,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,26,16,10
769,52.5505101,13.2692584,0,52.55043,13.26958,"10",,,"Kita Dreieinigkeit",0,60,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,15,15,0
645,52.5471864,13.4426507,0,52.5475,13.44276,"2","2|4",,"Kita Dreikäsehoch",0,768,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,73,45,28
581,52.4382151,13.3312893,1,52.38049,13.39695,"2",,,"Kita Dreikäse-Hoch (Wohneinheit links)",0,696,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,45,35,10
64,52.55175999999999,13.40524,0,52.55157,13.40558,,,,"Kita Drieselmäuse",0,747,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,63,36,27
1377,52.46899999999999,13.46962,0,52.46883,13.46989,"4",,,"Kita Drosselbartstr. 6/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,71,55,16
2787,52.4716008,13.4472773,0,52.47167,13.4474,"2",,,"Kita Du und Ich",0,10,3,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,98,98,0
1076,52.49669,13.3147,1,52.49649,13.31474,"3","0|1|2|4|6",,"Kita Düsseldorfer Straße",0,717,0,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,108,96,12
335129,52.5139016,13.5689461,0,52.51393,13.56886,"2","0|4","1","Kita Dussmann",0,909,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,80,60,20
265,52.48155999999999,13.35319,0,52.48138,13.35346,,,,"Kita Ebersstr. 19/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,119,86,33
538279,52.47927,13.35042,0,52.47938,13.35033,"2","2",,"Kita Ebersstraße",0,722,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,17,12,5
552329,52.5476788,13.4030032,0,52.54756,13.40301,,,,"Kita Edgar Berlin",0,910,1,0,0,0,0,0,0,0,0,0,0,21,null,null
719229,52.5517268,13.4123013,1,52.54399,13.42184,,,,"Kita Edgar Berlin",0,910,1,0,0,0,0,0,0,0,0,0,0,25,null,null
2340,52.55616999999999,13.34829,0,52.55611,13.34879,"2",,,"Kita Edinburger Str. 38/Kigä City",0,37,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,39,35,4
465,52.59365,13.3292,0,52.59359,13.32889,"2","2",,"Kita Eichborndamm",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,95,65,30
2187,52.54446,13.4867,0,52.54438,13.48666,"2",,,"Kita Eichhörnchen",0,911,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,49,29,20
2766,52.43385,13.70158,0,52.43366,13.70303,"1","2",,"KITA Eichkater",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,110,87,23
2113,52.55732,13.42541,0,52.55711,13.42558,"2","1|4",,"Kita EigenSinn",0,912,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,185,145,40
2801,52.51973,13.5806,0,52.51983,13.58057,"0","2|4",,"Kita Eigensinn",0,686,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,25,15,10
298179,52.57787,13.39585,0,52.57784,13.39587,"2","1",,"Kita Eins",0,913,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,136,86,50
103129,52.4950243,13.3147792,1,52.50377,13.31527,"18","5","4","Kita el caracol ",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,41,25,16
1116,52.4844939,13.325232,0,52.48449,13.3256,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,82,57,25
1799,52.49599509999999,13.3119551,0,52.49612,13.31202,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,47,34,13
2678,52.4962489,13.3223486,0,52.49632,13.32218,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,45,28,17
474129,52.5167394,13.4639151,0,52.51671,13.46389,"18",,"4","Kita El jardin de Federico",0,24,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,32,20,12
783229,52.55066970000001,13.4571549,0,52.55086,13.45709,,,"4","Kita El mundo de los ninòs",0,914,1,0,0,0,0,0,0,0,0,0,0,60,null,null
451129,52.52862,13.31914,1,52.64145,13.29495,"2",,,"Kita Elfenbein",0,915,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,35,25,10
774229,52.54102,13.24308,0,52.54087,13.24284,,,,"Kita Elfenbein Haselhorst",0,915,1,0,0,0,0,0,0,0,0,0,0,70,null,null
568229,52.55579729999999,13.2078115,0,52.55656,13.20893,,,,"Kita Elfenbein Spandau",0,915,1,0,0,0,0,0,0,0,0,0,0,50,null,null
797279,52.5322896,13.3269003,1,52.57349,13.50931,"3",,,"Kita Elfenblume",0,916,1,0,0,0,0,0,0,0,0,0,0,25,null,null
118,52.5407413,13.420807,0,52.54064,13.4207,,,,"Kita Elias",0,498,4,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,46,46,0
717229,52.4502421,13.4366146,0,52.45018,13.43687,"2","3",,"Kita Elif und Emil",0,329,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,70,65,5
221129,52.4986999,13.4278244,0,52.49893,13.42675,,,,"Kita Elternverein für Bildung und Erziehung",1,190,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,30,28,2
1555,52.5323267,13.3345967,0,52.5323,13.33479,,,,"Kita Emdener Str.",0,770,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,40,32,8
2297,52.5293554,13.3341465,0,52.52929,13.33405,"2","1",,"Kita Emdener Str. 11/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,209,164,45
380229,52.49478,13.38017,0,52.49462,13.38017,"0",,,"Kita EMMAAPFEL",0,917,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,27,16,11
1981,52.4494125,13.6211838,0,52.44913,13.62142,,,,"Kita Emrichstr. 51/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,64,37,27
795,52.4674672,13.4236226,0,52.46748,13.42364,"10",,,"Kita Emser Str. 81-82/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,111,83,28
591229,52.5220274,13.646449,0,52.52207,13.64615,,,,"Kita Engelchen und Teufelchen",0,918,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,25,15,10
615329,52.5298769,13.3067427,1,52.52563,13.31976,"3","3|6","3","Kita Engelsnest",0,919,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,25,15,10
752229,52.5512415,13.348296,0,52.55129,13.34834,"2",,"3","Kita Engelsnest",0,919,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,25,15,10
148,52.5157,13.4419156,0,52.51558,13.44173,"3","2",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,174,126,48
1225,52.6138,13.48994,0,52.61379,13.48992,"3","1|4",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,93,69,24
2003,52.53296,13.47143,0,52.53354,13.47139,"3","1|2|3|4",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,181,116,65
588329,52.5129543,13.5894442,0,52.51297,13.58955,"13|2","0|4",,"Kita Entdeckerzwerge",0,903,1,07:00,17:00,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,60,35,25
628329,52.43796,13.44767,0,52.43796,13.44765,,,,"Kita Erdmännchen",0,921,1,0,0,0,0,0,0,0,0,0,0,40,null,null
707279,52.4307139,13.4702528,0,52.43063,13.46942,,,,"Kita Erdmännchen",0,921,1,0,0,0,0,0,0,0,0,0,0,27,null,null
773429,52.4275753,13.488207,1,52.43427,13.45461,,,,"Kita Erdmännchen 3",0,921,1,0,0,0,0,0,0,0,0,0,0,50,null,null
701,52.5512401,13.4192723,0,52.55117,13.41921,"4",,,"Kita Erich-Weinert-Str. 33/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,48,2,46
1951,52.4371,13.72216,0,52.43706,13.72227,,,,"Kita Erknerstr. 46/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,53,33,20
2880,52.50465,13.50763,1,52.52133,13.60465,,,,"Kita Erlenhof",0,922,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,48,48,0
466,52.5847935,13.3043655,0,52.58484,13.30437,"2","4",,"Kita Ernststraße",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:30,108,76,32
531279,52.4661236,13.4886706,0,52.46607,13.48857,"3",,,"Kita Ernststraße 4 - 8",0,689,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,40,25,15
710279,52.44279359999999,13.5687577,0,52.44282,13.56891,"13|17|0",,,"Kita Eulenkinder",0,923,1,0,0,0,0,0,0,0,0,0,0,36,null,null
1186,52.4910483,13.3192903,0,52.49106,13.31953,"2",,,"Kita Eulenspiegel -  Mittelhof e.V.",0,696,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,25,20,5
347,52.52050819999999,13.4800047,1,52.5264,13.50606,,,,"Kita Ev. Diakoniewerk Königin Elisabeth",0,924,4,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,82,57,25
1747,52.5691198,13.1959327,0,52.56768,13.19243,"2",,,"Kita Ev. Johannesstift",0,673,4,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,160,116,44
1842,52.44074999999999,13.26136,0,52.44052,13.2615,,,,"Kita Ev. Luth. St.Marien-Gem.",0,925,4,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,18,16,2
909,52.55493,13.37264,0,52.55488,13.37257,"3","1|3|4",,"Kita Exerzierstr. 32a/Kigä City",0,37,0,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,132,97,35
1,52.5225693,13.3843991,0,52.52252,13.38439,"2","4","1","Kita F.A.I.R.play",0,856,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,69,44,25
2295,52.5319437,13.339767,0,52.53192,13.33983,,,,"Kita Fantasia",0,551,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,116,97,19
625,52.51199,13.48005,0,52.51211,13.47966,"2","2",,"Kita Farbklecks",0,772,4,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,162,102,60
784,52.47683,13.32568,0,52.4768,13.32564,"2",,,"Kita Fehlerstraße",0,709,0,0,0,0,0,0,0,0,0,0,0,133,83,50
262179,52.4423077,13.5019619,0,52.44235,13.50199,"2","2","1","Kita Felix and Friends",0,764,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,45,27,18
610,52.39286000000001,13.41106,0,52.39281,13.4109,"2","0|5",,"Kita Feuerwache",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,72,44,28
1554,52.612417,13.305571,1,52.40098,13.58075,,,,"Kita Fichtestraße",0,717,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,79,45,34
325,52.4556,13.33213,0,52.45553,13.3321,,,,"Kita Filandastr. 27/Kitas Süd-West",0,709,0,0,0,0,0,0,0,0,0,0,0,48,34,14
1288,52.45417,13.32666,0,52.45402,13.32635,"31|4",,,"Kita Filia Griechisch-deutsche Kindertagesstätte",0,511,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,44,44,0
1326,52.39277999999999,13.40392,0,52.39266,13.40436,"2",,,"Kita Finchleystraße",0,529,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:30,40,20,20
507229,52.45126,13.57081,1,52.37684,13.64297,"2","4",,"Kita FindeFuchs",0,923,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,41,25,16
538229,52.5061,13.48,0,52.50574,13.48032,"2","2",,"Kita Fine Turbine",0,926,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,28,16,12
2725,52.5201041,13.5984746,0,52.52008,13.59838,"2",,,"Kita Finkelsteinstraße",0,726,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,190,133,57
2225,52.5673337,13.4944531,0,52.56742,13.49638,"2",,,"Kita Fiorella",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,170,120,50
782,52.45673,13.27253,0,52.45667,13.27225,,,,"Kita Flanaganstr. 45/Kitas Süd-West",0,709,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,194,137,57
2733,52.4151,13.32996,0,52.41521,13.33086,"2",,,"Kita Fliegeberg",0,696,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,115,79,36
684279,52.5026522,13.3726031,0,52.50279,13.37257,,"2",,"Kita Flottwellpromenade",0,526,1,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,32,17,15
268,52.4283788,13.4806773,0,52.42849,13.48022,"2",,,"Kita Flurweg",0,529,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,190,100,90
2906,52.46314,13.43329,0,52.46315,13.43358,,"2|3",,"Kita Focus FAMILIE",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,100,71,29
308179,52.49128,13.40849,0,52.49127,13.40838,,,,"Kita Fontanepromenade",0,372,2,0,0,0,0,0,0,0,0,0,0,22,22,0
2083,52.5896362,13.3608802,0,52.58943,13.36038,"5",,,"Kita Fontanestr. 83/Kigä NordOst",0,0,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,114,91,23
1262,52.46399,13.31402,0,52.46396,13.31425,,,,"Kita Forststr. 40/Kitas Süd-West",0,709,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,147,101,46
2631,52.59508289999999,13.3542346,1,52.59631,13.34305,"2",,,"Kita Forumhaus",0,770,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,32,20,12
1863,52.49384999999999,13.35028,1,52.41588,13.54706,"2",,,"Kita Frankenstraße",0,529,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,148,91,57
2685,52.6011961,13.4297875,0,52.60109,13.42967,,,,"Kita Französisch Buchholz",1,927,2,07:15,17:00,07:15,17:00,07:15,17:00,07:15,17:00,07:15,17:00,23,23,0
8,52.514557,13.3881007,0,52.51452,13.388,,,,"Kita Französische Str. 16a u. 16b",0,661,1,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,156,108,48
587229,52.5695501,13.4008626,0,52.56966,13.40094,"2",,,"Kita Freche Fledermäuse Pankow",0,517,1,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,18,8,10
98,52.55262070000001,13.4094252,0,52.5526,13.40944,"3","2",,"Kita Freche Früchtchen",0,768,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,60,32,28
782279,52.5540295,13.344709,0,52.5539,13.34486,,,,"Kita Freche Früchte",0,928,1,0,0,0,0,0,0,0,0,0,0,19,null,null
168,52.51365999999999,13.44174,0,52.51383,13.44198,"2","4|6",,"Kita Fredersdorfer Str. 6/Kigä City",0,37,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,206,136,70
1864,52.4693894,13.3253773,1,52.46821,13.33673,,,,"Kita Fregestr.",0,551,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,117,77,40
