id1;name1;id2;name2;id3;name3;id4;name4
08;Neukölln;04;Buckow Nord / Rudow;09;Buckow Nord;33;Vogelviertel Süd
08;Neukölln;04;Buckow Nord / Rudow;09;Buckow Nord;34;Vogelviertel Nord
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;35;Blumenviertel
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;36;Zittauer Straße
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;37;Alt-Rudow
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;38;Waßmannsdorfer Chaussee
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;39;Frauenviertel
08;Neukölln;04;Buckow Nord / Rudow;10;Rudow;40;Waltersdorfer Chaussee Ost
09;Treptow - Köpenick;01;Treptow-Köpenick 1;01;Alt Treptow;01;Elsenstr.
09;Treptow - Köpenick;01;Treptow-Köpenick 1;01;Alt Treptow;02;Am Treptower Park Nord
09;Treptow - Köpenick;01;Treptow-Köpenick 1;02;Plänterwald;01;Am Treptower Park Süd
09;Treptow - Köpenick;01;Treptow-Köpenick 1;02;Plänterwald;02;Köpenicker Landstraße
09;Treptow - Köpenick;01;Treptow-Köpenick 1;03;Baumschulenweg;01;Baumschulenstraße
09;Treptow - Köpenick;01;Treptow-Köpenick 1;03;Baumschulenweg;02;Späthsfelde
09;Treptow - Köpenick;01;Treptow-Köpenick 1;04;Johannisthal;01;Johannisthal West
09;Treptow - Köpenick;01;Treptow-Köpenick 1;04;Johannisthal;02;Johannisthal Ost
09;Treptow - Köpenick;02;Treptow-Köpenick 2;05;Oberschöneweide;01;Oberschöneweide West
09;Treptow - Köpenick;02;Treptow-Köpenick 2;05;Oberschöneweide;02;Oberschöneweide Ost
09;Treptow - Köpenick;02;Treptow-Köpenick 2;06;Niederschöneweide;01;Schnellerstr
09;Treptow - Köpenick;02;Treptow-Köpenick 2;06;Niederschöneweide;02;Oberspree
09;Treptow - Köpenick;02;Treptow-Köpenick 2;07;Adlershof;01;Adlershof West
09;Treptow - Köpenick;02;Treptow-Köpenick 2;07;Adlershof;02;Adlershof Ost
09;Treptow - Köpenick;02;Treptow-Köpenick 2;08;Kölln. Vorstadt / Spindlersf.;01;Spindlersfeld
09;Treptow - Köpenick;02;Treptow-Köpenick 2;08;Kölln. Vorstadt / Spindlersf.;02;Kölln. Vorstadt        
09;Treptow - Köpenick;03;Treptow-Köpenick 3;09;Altglienicke;01;Dorf Altglienicke
09;Treptow - Köpenick;03;Treptow-Köpenick 3;09;Altglienicke;02;Wohngebiet II
09;Treptow - Köpenick;03;Treptow-Köpenick 3;09;Altglienicke;03;Kölner Viertel
09;Treptow - Köpenick;03;Treptow-Köpenick 3;10;Bohnsdorf;01;Bohnsdorf
09;Treptow - Köpenick;03;Treptow-Köpenick 3;11;Grünau;01;Grünau
09;Treptow - Köpenick;03;Treptow-Köpenick 3;12;Schmöckwitz / Karolinenhof / Rauchfangswerder;01;Karolinenhof
09;Treptow - Köpenick;03;Treptow-Köpenick 3;12;Schmöckwitz / Karolinenhof / Rauchfangswerder;02;Schmöckwitz / Rauchfangswerder
09;Treptow - Köpenick;04;Treptow-Köpenick 4;13;Köpenick-Süd;01;Kietzer Feld / Nachtheide
09;Treptow - Köpenick;04;Treptow-Köpenick 4;13;Köpenick-Süd;02;Wendenschloß
09;Treptow - Köpenick;04;Treptow-Köpenick 4;14;Allende-Viertel;01;Allende I
09;Treptow - Köpenick;04;Treptow-Köpenick 4;14;Allende-Viertel;02;Allende II
09;Treptow - Köpenick;04;Treptow-Köpenick 4;15;Altstadt-Kietz;01;Altstadt-Kietz
09;Treptow - Köpenick;04;Treptow-Köpenick 4;16;Müggelheim;01;Müggelheim
09;Treptow - Köpenick;05;Treptow-Köpenick 5;17;Friedrichshagen;01;Hirschgarten
09;Treptow - Köpenick;05;Treptow-Köpenick 5;17;Friedrichshagen;02;Bölschestraße
09;Treptow - Köpenick;05;Treptow-Köpenick 5;18;Rahnsdorf / Hessenwinkel;01;Rahnsdorf / Hessenwinkel
09;Treptow - Köpenick;05;Treptow-Köpenick 5;19;Dammvorstadt;01;Dammvorstadt
09;Treptow - Köpenick;05;Treptow-Köpenick 5;20;Köpenick-Nord;01;Köpenick-Nord
10;Marzahn - Hellersdorf;01;Marzahn;01;Marzahn-Nord;01;Marzahn-West
10;Marzahn - Hellersdorf;01;Marzahn;01;Marzahn-Nord;02;Havemannstr.
10;Marzahn - Hellersdorf;01;Marzahn;02;Marzahn-Mitte;03;Gewerbegebiet Bitterfelder Str.
10;Marzahn - Hellersdorf;01;Marzahn;02;Marzahn-Mitte;04;Wuhletalstr.
10;Marzahn - Hellersdorf;01;Marzahn;02;Marzahn-Mitte;05;Marzahn-Ost
10;Marzahn - Hellersdorf;01;Marzahn;02;Marzahn-Mitte;06;Ringkolonnaden
10;Marzahn - Hellersdorf;01;Marzahn;02;Marzahn-Mitte;07;Marzahner Promenade
10;Marzahn - Hellersdorf;01;Marzahn;03;Marzahn-Süd;08;Marzahner Chaussee
10;Marzahn - Hellersdorf;01;Marzahn;03;Marzahn-Süd;09;Springpfuhl
10;Marzahn - Hellersdorf;01;Marzahn;03;Marzahn-Süd;10;Alt-Marzahn
10;Marzahn - Hellersdorf;01;Marzahn;03;Marzahn-Süd;11;Landsberger Tor
10;Marzahn - Hellersdorf;02;Hellersdorf;04;Hellersdorf-Nord;12;Alte Hellersdorfer Straße
10;Marzahn - Hellersdorf;02;Hellersdorf;04;Hellersdorf-Nord;13;Gut Hellersdorf
10;Marzahn - Hellersdorf;02;Hellersdorf;04;Hellersdorf-Nord;14;Helle Mitte
10;Marzahn - Hellersdorf;02;Hellersdorf;04;Hellersdorf-Nord;15;Hellersdorfer Promenade
10;Marzahn - Hellersdorf;02;Hellersdorf;04;Hellersdorf-Nord;16;Böhlener Str.
10;Marzahn - Hellersdorf;02;Hellersdorf;05;Hellersdorf-Ost;17;Adele-Sandrock-Str.
10;Marzahn - Hellersdorf;02;Hellersdorf;05;Hellersdorf-Ost;18;Schleipfuhl
10;Marzahn - Hellersdorf;02;Hellersdorf;05;Hellersdorf-Ost;19;Boulevard Kastanienallee
10;Marzahn - Hellersdorf;02;Hellersdorf;06;Hellersdorf-Süd;20;Kaulsdorf-Nord II
10;Marzahn - Hellersdorf;02;Hellersdorf;06;Hellersdorf-Süd;21;Gelbes Viertel
10;Marzahn - Hellersdorf;02;Hellersdorf;06;Hellersdorf-Süd;22;Kaulsdorf-Nord I
10;Marzahn - Hellersdorf;02;Hellersdorf;06;Hellersdorf-Süd;23;Rotes Viertel
10;Marzahn - Hellersdorf;03;Biesdorf;07;Biesdorf;24;Oberfeldstr.
10;Marzahn - Hellersdorf;03;Biesdorf;07;Biesdorf;25;Buckower Ring
10;Marzahn - Hellersdorf;03;Biesdorf;07;Biesdorf;26;Alt-Biesdorf
10;Marzahn - Hellersdorf;03;Biesdorf;07;Biesdorf;27;Biesdorf-Süd
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;08;Kaulsdorf;28;Kaulsdorf-Nord
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;08;Kaulsdorf;29;Alt-Kaulsdorf
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;08;Kaulsdorf;30;Kaulsdorf-Süd
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;09;Mahlsdorf;31;Mahlsdorf-Nord
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;09;Mahlsdorf;32;Alt-Mahlsdorf
10;Marzahn - Hellersdorf;04;Kaulsdorf / Mahlsdorf;09;Mahlsdorf;33;Mahlsdorf-Süd
11;Lichtenberg;01;Hohenschönhausen Nord;01;Malchow, Wartenberg und Falkenberg;01;Dorf Malchow
11;Lichtenberg;01;Hohenschönhausen Nord;01;Malchow, Wartenberg und Falkenberg;02;Dorf Wartenberg
11;Lichtenberg;01;Hohenschönhausen Nord;01;Malchow, Wartenberg und Falkenberg;03;Dorf Falkenberg
11;Lichtenberg;01;Hohenschönhausen Nord;02;Neu-Hohenschönhausen Nord;04;Falkenberg Ost
11;Lichtenberg;01;Hohenschönhausen Nord;02;Neu-Hohenschönhausen Nord;05;Falkenberg West
11;Lichtenberg;01;Hohenschönhausen Nord;02;Neu-Hohenschönhausen Nord;06;Wartenberg Süd
11;Lichtenberg;01;Hohenschönhausen Nord;02;Neu-Hohenschönhausen Nord;07;Wartenberg Nord
11;Lichtenberg;01;Hohenschönhausen Nord;03;Neu-Hohenschönhausen Süd;08;Zingster Straße Ost
11;Lichtenberg;01;Hohenschönhausen Nord;03;Neu-Hohenschönhausen Süd;09;Zingster Straße West
11;Lichtenberg;01;Hohenschönhausen Nord;03;Neu-Hohenschönhausen Süd;10;Mühlengrund
11;Lichtenberg;02;Hohenschönhausen Süd;04;Alt-Hohenschönhausen Nord;11;Malchower Weg
11;Lichtenberg;02;Hohenschönhausen Süd;04;Alt-Hohenschönhausen Nord;12;Hauptstraße
11;Lichtenberg;02;Hohenschönhausen Süd;05;Alt-Hohenschönhausen Süd;13;Orankesee
11;Lichtenberg;02;Hohenschönhausen Süd;05;Alt-Hohenschönhausen Süd;14;Große-Leege-Straße
11;Lichtenberg;02;Hohenschönhausen Süd;05;Alt-Hohenschönhausen Süd;15;Landsberger Allee
11;Lichtenberg;02;Hohenschönhausen Süd;05;Alt-Hohenschönhausen Süd;16;Weiße Taube
11;Lichtenberg;03;Lichtenberg Nord;06;Fennpfuhl;17;Hohenschönhausener Straße
11;Lichtenberg;03;Lichtenberg Nord;06;Fennpfuhl;18;Fennpfuhl West
11;Lichtenberg;03;Lichtenberg Nord;06;Fennpfuhl;19;Fennpfuhl Ost
11;Lichtenberg;03;Lichtenberg Nord;07;Alt-Lichtenberg;20;Herzbergstraße
11;Lichtenberg;03;Lichtenberg Nord;07;Alt-Lichtenberg;21;Rüdigerstraße
11;Lichtenberg;03;Lichtenberg Nord;08;Frankfurter Allee Süd;24;Frankfurter Allee Süd
11;Lichtenberg;04;Lichtenberg Mitte;09;Neu Lichtenberg;25;Victoriastadt
11;Lichtenberg;04;Lichtenberg Mitte;09;Neu Lichtenberg;26;Weitlingstraße
11;Lichtenberg;04;Lichtenberg Mitte;10;Friedrichsfelde Nord;22;Rosenfelder Ring
11;Lichtenberg;04;Lichtenberg Mitte;10;Friedrichsfelde Nord;23;Gensinger Straße
11;Lichtenberg;04;Lichtenberg Mitte;10;Friedrichsfelde Nord;27;Tierpark
11;Lichtenberg;04;Lichtenberg Mitte;11;Friedrichsfelde Süd;28;Sewanstraße
11;Lichtenberg;05;Lichtenberg Süd;12;Rummelsburger Bucht;29;Rummelsburg
11;Lichtenberg;05;Lichtenberg Süd;13;Karlshorst;30;Karlshorst West
11;Lichtenberg;05;Lichtenberg Süd;13;Karlshorst;31;Karlshorst Nord
11;Lichtenberg;05;Lichtenberg Süd;13;Karlshorst;32;Karlshorst Süd
12;Reinickendorf;10;Reinickendorf-Ost;31;Ost 1;15;Breitkopfbecken
12;Reinickendorf;10;Reinickendorf-Ost;31;Ost 1;16;Hausotterplatz
12;Reinickendorf;10;Reinickendorf-Ost;31;Ost 1;17;Letteplatz
12;Reinickendorf;10;Reinickendorf-Ost;32;Ost 2;18;Teichstraße
12;Reinickendorf;10;Reinickendorf-Ost;32;Ost 2;19;Schäfersee
12;Reinickendorf;10;Reinickendorf-Ost;32;Ost 2;20;Humboldtstraße
12;Reinickendorf;21;Tegel;41;West 1;25;Waldidyll / Flughafensee
12;Reinickendorf;21;Tegel;41;West 1;26;Tegel-Süd
12;Reinickendorf;21;Tegel;44;West 4;21;Reinickes Hof
12;Reinickendorf;21;Tegel;44;West 4;22;Klixstr.
12;Reinickendorf;21;Tegel;44;West 4;23;Mellerbogen
12;Reinickendorf;21;Tegel;44;West 4;24;Scharnweberstr.
12;Reinickendorf;21;Tegel;45;West 5;27;Alt-Tegel
12;Reinickendorf;21;Tegel;45;West 5;28;Tegeler Forst
12;Reinickendorf;22;Heiligensee-Konradshöhe;42;West 2;29;Konradshöhe / Tegelort
12;Reinickendorf;22;Heiligensee-Konradshöhe;42;West 2;30;Heiligensee
12;Reinickendorf;23;Frohnau-Hermsdorf;11;Nord 1;01;Hermsdorf
12;Reinickendorf;23;Frohnau-Hermsdorf;11;Nord 1;02;Frohnau
12;Reinickendorf;30;Waidmannslust;12;Nord 2;03;Wittenau-Süd
12;Reinickendorf;30;Waidmannslust;12;Nord 2;04;Wittenau-Nord
12;Reinickendorf;30;Waidmannslust;12;Nord 2;05;Waidmannslust
12;Reinickendorf;30;Waidmannslust;12;Nord 2;06;Lübars
12;Reinickendorf;30;Waidmannslust;21;MV 1;07;Schorfheidestr.
12;Reinickendorf;30;Waidmannslust;21;MV 1;08;Märkisches Zentrum
12;Reinickendorf;30;Waidmannslust;21;MV 1;09;Treuenbrietzener Str.
12;Reinickendorf;30;Waidmannslust;21;MV 1;10;Dannenwalder Weg
12;Reinickendorf;30;Waidmannslust;22;MV 2;11;Lübarser Straße
12;Reinickendorf;30;Waidmannslust;22;MV 2;12;Rollbergesiedlung
12;Reinickendorf;30;Waidmannslust;43;West 3;13;Borsigwalde
12;Reinickendorf;30;Waidmannslust;43;West 3;14;Ziekowstraße / Freie Scholle
